node_id,tipo,etiqueta,grado,grado_ponderado,grado_centralidad,intermediacion,cercania,pagerank,es_articulacion,comunidad
v:YSsECnqTVik,video,Suscriben convenios para transferencia de fondos a CAIMUS y entidades especializadas,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ZHJoIah2Owo,video,Conoce como funciona el Sistema Conred  #laprevenciónestareadetodos,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ZNwStkzWgso,video,Elección judicial en Guatemala: Astrid Lemus y Luis Bermejo electos para corte de constitucionalidad,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ZPBiWdHXg20,video,Piloto de tráiler accidentado en ruta al Atlántico era un menor y murió en el lugar,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ZS74P3DnykA,video,"Policía Nacional Civil gradúa 3,978 nuevos agentes",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:Z_pWnOi7oRw,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ZhrDgVZkhg4,video,FORMACION BRIGADA DE PROVIAL,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:_1VIxOLyaUQ,video,Sonido de trafico y ciudad 💤 ruido de calle para dormir bebés y relajarse,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:_3kK0or6QI0,video,PROVIAL guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:_Lcbi4NCHRA,video,Tercer Informe General de la República,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:_NSq2q0mzCY,video,42K y 21K MuniGuate 🏃🏻🏃🏻‍♀️,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:_cUZT7LMKE0,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:a2zgl-1KZwY,video,#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a la nación,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:a3QGSpNx9Mg,video,Guatemala ya no aguanta el tráfico… ¿Funcionará el Aerómetro?,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:a6QFfhpY53g,video,Provial Informa,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:aRKgOSxgsF0,video,@GobiernodeGuatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:aSbvMYJhmCc,video,Policía Nacional Civil,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:a_kAe9IhBbo,video,Tráiler impacta pasarela en Aguilar Batres y provoca cierre parcial hacia la capital,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ahicr7fQREY,video,Conred Podcast Episodio 9: Servidores Cívicos construyendo una cultura de prevención,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:almmnboHkwM,video,Se mueve Guate 🚌,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:anFbrgqxdzY,video,Horas Antes del Big One | Dentro de Ciudad de Guatemala Exactamente Antes del Terremoto (1976),0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:aoz2j4TTl4E,video,Rutas Alternas a partir del lunes 03 de agosto por avances de #AeroMetroGT,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:bBz8nX4pMxc,video,Conred e Insivumeh informan sobre sismos en Guatemala este 31 de julio,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:bMoENbSBSNs,video,¿Por qué Guatemala es una República? El decreto del 21 de marzo de 1847 y Rafael Carrera,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:b_Hkrkl3adA,video,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,7,7,0.011217948717948718,0.008689344363501668,0.09982229235488436,0.00860337176278861,True,6
v:bg1KCMaIrRM,video,"¡Atención, vecinos!",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:bzosgvntOXU,video,Municipalidad de Guatemala 05/09/2025,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:cl3Rpw9MstQ,video,Municipalidad de Guatemala sigue trabajando,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:cpoiRUtF9uU,video,Congreso termina jornada sin acuerdos para aliviar precio de combustibles #ALAS7AM (02/09/2026),0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:csqia7f3OIE,video,SISTEMA CONRED Y METODOLOGÍA DE LOS 6 PASOS,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:d-V_Aw1t6nI,video,Graduacion  de la 57 Promocion  de la Policia Nacional Civil  de Guatemala.,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:dJcNu9YYwh4,video,"Lluvias, ceniza y calor extremo: así estará el clima en Guatemala, según Insivumeh",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:dLctzx8qCgA,video,¿Cómo la CIA ALTERÓ el DESTINO de GUATEMALA para siempre?,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:dWhSTyhegeQ,video,Personal de Provial explica de empresas que verificarán implementación de limitadores de velocidad,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:dccwBXfxxiI,video,¡Espacios iluminados y seguros!,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:dsyLiSCrwcU,video,"3 KIEBRES ES DOLOROSO QUE EN CHIQUIMULA AÚN HAY COMUNIDADES SIN ENERGÍA ELÉCTRICA, GUATEMALA.",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:dvy9rQpqLWY,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:dya9nbxqWXE,video,ANDY EL MUÑEQUITO TRABAJADOR 🥴🏍🥴🤣@Soychap1n @lucilaylossinar @lilyvlogs6899,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ebbgBtNrRz8,video,Las fuertes lluvias en Guatemala dejan al menos tres fallecidos en zonas rurales | Telemundo,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ewdf3q1tuCA,video,INTERPOL Guatemala captura a mujer por prostituir a señoritas,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:fBljA_npiMs,video,Refuerzan acciones para prevenir y combatir la trata de personas,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:fenMcON-DjY,video,Encendido del Fuego Patrio y Mensaje Vicepresidencial,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ffguGnMImL0,video,CIV inicia trabajos de bacheo y limpieza en las diferentes rutas del país,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:g0aCNpZaAZ8,video,PMT de Guatemala es ejemplo para otros municipios,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:gF42rhVhP8w,video,Tenemos un gran problema con la seguridad de las construcciones en Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:gbcggAMJczg,video,Dionel  Art s Vídeo danzando con la muerte,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:go4jAhCJS0w,video,Así reaccionaría la guardia presidencial de la Saas en caso de una emergencia,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:hGOvuWe8P3Q,video,🔴ENTREGAN A NOROÑA ALITO NEGOCIA CON MONREAL PREPARAN MEGÁFONOS PORROS DEL PRIAN,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:hy0mwEHr6V0,video,MI3 será utilizado dentro de las evaluaciones a aspirantes a PNC,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:iBX5DMQSf3s,video,Conmemoramos el 153 Aniversario de la Escuela Politécnica y Día del cadete.,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:iCbGedZRRE8,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:iEmScdnYQdg,video,La nueva ruta que evita El Trébol,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:iWYddxEszoM,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:iacCQ4VyWWc,video,"Los conservadores y los liberales, Historia de Guatemala",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ifJFNGT4azU,video,Podcast Guatemala Ahora Yo Se: Medidas De Seguridad Con el Lic. Ariel Yos y el Lic. Gabriel Quiñones,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:is3Mk5oC19g,video,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,7,7,0.011217948717948718,0.008689344363501668,0.08186683599419448,0.008824057058916703,True,7
v:j43HgwYFKfk,video,La cooptación de Walter Mazariegos en la USAC,49,50,0.07852564102564102,0.07147487344116558,0.12420636376981796,0.056544688858864774,True,1
v:j4akBH678fw,video,El paso a desnivel Calzada Roosevelt lleva más conexión y mejor movilidad para la población.,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:jQGvhMPMuAI,video,#DiálogoCentral | El clima de la semana: adiós a la canícula ¿llegan las lluvias? 🌦️,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:jSw-nFh94qQ,video,Gobernación promueve espacios de sana convivencia,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:kaZgtwqwLrI,video,@rumzacapait @GobiernodeGuatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:kjwvEESqSHA,video,¿VALE la PENA VIAJAR de GUATEMALA a  XELA en BUS?  Descúbrelo,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:l-mH80ygqFY,video,Avances en proyectos municipales por el desarrollo y bienestar en la ciudad.,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:lAsODhYGcTE,video,Gobierno busca a toda costa sacar a Consuelo Porras,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:lNuxq8OKCpc,video,Lluvias convierten calles en ríos en Villa Nueva y San Miguel Petapa,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:lYyGqHAL5nM,video,Comuna lanzó nueva imagen de la PM y PMT,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:lj983NWyAQY,video,Plan 2032 Ciudad de Guatemala,25,25,0.04006410256410256,0.0015434004198049142,0.04006410256410257,0.030663747522651195,True,-1
v:lkdwGwrJKeM,video,🇬🇹 ¿Es seguro VIAJAR a Guatemala? Consejos prácticos para que todo te salga bien,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:mCoOL2p0il4,video,Municipalidad de Guatemala   08/08/2025,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:mPtR2HskBTE,video,Municipalidad de Guatemala   17/02/2025,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:mQH6bhmp_LY,video,Quorum: ¿Cómo investigamos la crisis del agua?,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:n31eyGuRKqo,video,El tráfico en Guatemala nos está enfermando - TanGente Salud Mental,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:n4xHxJPNr78,video,🚫LOS FAMOSOS BUSES ESMERALDA los mas RÁPIDOS DE GUATEMALA 😱,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:n8iP75gIpmw,video,Qué rico come tu diputado,128,161,0.20512820512820512,0.17774828168086595,0.17082450030284677,0.1496775694585139,True,0
v:nKJhNH86HGE,video,Se realiza taller de UNICEF sobre el plan de acción de la política pública contra la violencia sexua,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:nPbC8-Ebat4,video,Pareja de sicarios capturada tras ataque armado contra piloto de autobús,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ncOU7iZR5jY,video,Carlos Pineda y Andre Pozuelos | Seguridad II- Guatemala tiene solución | Ep. 3,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:ndAZjHqzzT8,video,Internet: escoger el menos malo,10,12,0.016025641025641024,0.04031104663127135,0.11855033627574611,0.011884056328378478,True,2
v:nhhXiHI4rrw,video,Policía Nacional Civil participa en desfile del día del Ejército. #ProtegerYServir,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:nv6wMdQ997Q,video,PMT en todo,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:pNInRBsPbHE,video,Encuentro por el agua,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:qFsSnnRdJBg,video,Avanza construcción de la Estrategia Nacional de Datos Abiertos,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:qrdEegnTnaY,video,XVII Promoción de Brigadas PROVIAL,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:rNpBtQXUMbE,video,PMT es ejemplo en Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:rQEb4el3Lok,video,"Policía Nacional Civil en busca de mareros, imitadores y colaboradores de grupos delictivos",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:rSQKmOX1Tfc,video,TU VIDA VALE  PROVIAL  TIEMPO AZUL & PAOLA PÉRLOP,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:rjFut_yJcr8,video,Ministro de CIV conversó sobre los retos  actuales de la infraestructura vial en Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:s0eco-BofOs,video,¿Quiénes pagan más en Centroamérica?,1,1,0.0016025641025641025,0.0,0.0016025641025641025,0.002550369803621533,False,-1
v:sAPrXzrdstM,video,Funciones del Ministerio de Gobernación,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:soZMwC0Cj18,video,Lluvias causan inundaciones y deslizamiento en Alta Verapaz,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tEfZlrP4L5I,video,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tK__qZZ-H5w,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tXLhWHWGaao,video,Breve historia política de Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tb6LaOWGAIo,video,"Guía Definitiva para viajar a Guatemala 2026 🇬🇹 Qué ver, itinerarios, precios y consejos",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tcAQGuuo_Uc,video,El Ministerio de Gobernación Guatemala  brinda conferencia de prensa.,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tg2QuZFdn4c,video,🔴 En Vivo |  Sesión Solemne de Consejo de Gobierno en Limón,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tmvTbeQNCTI,video,"Hoy SABRÁN Qué Grado ACADÉMICO Tenemos, Todos Son PROFESIONALES",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:tqcZFVSXARQ,video,¿Listo para decir tengo #MiPrimeraCasa? 🏠✨,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:vA6p51f14J4,video,Horarios especiales por celebraciones de fin de año,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:vCtk_0NzB3s,video,Clima en Guatemala esta semana: calor de hasta 39 °C y lluvias con tormentas,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:vDVXM8ODuzM,video,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:vNUiF-stTdo,video,resumen de noticias,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:vp9MPfDG6AE,video,"Comunicado – COVIAL / Ministerio de Comunicaciones, Infraestructura y Vivienda",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:vqcF9RFMOLQ,video,"Ciudad de Guatemala, el mejor lugar para vivir",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:w57G_5jsqtU,video,Tráfico intenso por regreso a clases del sector público extiende horas pico en el área metropolitana,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:wS6yC3yOAeA,video,Noticiero El Informativo. Nuestra semana de resultados.,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:wVncmfsugww,video,"Spot Rendición de Cuentas, tercer cuatrimestre 2023 - 1",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:wYZPaJdVuhE,video,#LaCharla ¿Quién dirigirá el sistema portuario y qué decisiones debe tomar primero?,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:wm1f52Mvzag,video,Gloria Álvarez: ¿Podría ser la próxima presidenta de Guatemala?,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:wpYwX-bGoz0,video,CIV prioriza proyectos con potencial para generar desarrollo en Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:x9TPnjUeuoo,video,VIDEO INSTITUCIONAL PROVIAL,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:xEcC_aMDhAk,video,MINGOB y COPADEH avanzan en la protección de personas defensoras de DDHH,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:xQgP0n8hVSI,video,"Primero te usan, y cuando ya no les sirves te desechan.",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:x_CB0ZRLQTA,video,Ricardo Quiñónez paga con nuestros impuestos netcenter,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:y8XMbMxMF8E,video,"Gracias a la inteligencia, coordinación y firmeza, se dió un duro golpe al crimen organizado",0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:yCmBtmOm6nw,video,“¿DÓNDE ESTÁN?”: GOBIERNO IMPULSA MECANISMO PARA BUSCAR A DESAPARECIDOS DEL CONFLICTO ARMADO,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:yLZS3JiEBg8,video,Arroz con pollo a la MONOPOLIO,16,16,0.02564102564102564,0.020005041774704697,0.08166139851365697,0.018296921941000865,True,2
v:zfJlUXRSaCU,video,Brief Political History of Guatemala,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
v:zweosulrwA8,video,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,1,1,0.0016025641025641025,0.0,0.0016025641025641025,0.002550369803621533,False,-1
v:zyA0BpEYcQU,video,Discusión entre conductor y jefe de la PMT,0,0,0.0,0.0,0.0,0.00038255547054323006,False,-1
a:UCdFlugHJJa4l3YqWuNRmvXw,autor,@MarcosCarillo-b1r,2,2,0.003205128205128205,0.010011524056467876,0.09876196451499941,0.0024165802803508816,True,7
a:UCvl1tzQeBeGy6efPTRJXSCw,autor,@RaulPerez-cw2vi,1,1,0.0016025641025641025,0.0,0.05739341676841677,0.0013343430904194484,False,5
a:UCRAquv8el-tQ30bN7MlmySQ,autor,@iamjimalesssa,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCkbsS_3D-pvg1iHOld9uvIg,autor,@gonzalo6075,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCOLHH4ZpMxPYF-Q6e6wvn5A,autor,@luisroldan7374,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UCi2KiZq63sRq8Mfbcp-MelQ,autor,@eugeneramirez4405,1,6,0.0016025641025641025,0.0,0.014835164835164835,0.0049682391772064485,False,-1
a:UCXl30Y_upRqbti52fmjK4YA,autor,@capitanfrans,1,1,0.0016025641025641025,0.0,0.06931217743917424,0.001355157775927288,False,2
a:UCRelkU8JiZBytTzebJxaa-w,autor,@danyraymundo2942,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCgLurCo-e019HGODcjXHWCw,autor,@perritojuega1,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCDIMztpVm7G27qBuiWuT6oQ,autor,@lizardomorataya8274,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCZOmq6MwFDVoCaEl99BRRaw,autor,@daniloarevalo3170,1,1,0.0016025641025641025,0.0,0.09418832795279973,0.0012249264059907559,False,2
a:UCFybmWapGvBKcQod7cPPH9w,autor,@vitalianochavez8382,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCh5ESQvtzyHDhCA7XyekCFA,autor,@andyB5280,1,3,0.0016025641025641025,0.0,0.12444385203706428,0.002754961213481608,False,0
a:UCWIZUtKJ636y-4TYrNvok0g,autor,@cesarandreas7824,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCzoL2l5H5eVlorWGH8AZfAg,autor,@jor77cas,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCKVzDUqbtdSMBcexaEtMmzQ,autor,@rotorairgroup8409,1,1,0.0016025641025641025,0.0,0.0036630036630036626,0.0016718267499018541,False,-1
a:UCNpt5CQlTzNjlAKY6CJtClQ,autor,@eustaquiogomez9975,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCut6b9S98nv84cVX89PmKzA,autor,@yeniferaguirre4498,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCQyOePccUP-fIJYzchAgZYw,autor,@aguilar4254,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCOLGv5Pf6BF2wFcwUzgcvHg,autor,@welfrealdana5559,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCAxvOOHQk7dYPOajzFEVtbA,autor,@ruddydepaz322,1,2,0.0016025641025641025,0.0,0.05739341676841677,0.0022861307102956673,False,5
a:UCQ_-LPP8JAbfkc-b1Q6NvWw,autor,@MegaKristenstewart,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCXmrpc6Li0spcKxtS0Q_ptg,autor,@melvinperez6710,1,1,0.0016025641025641025,0.0,0.020440868655154373,0.0014258346948603448,False,-1
a:UCZ51R_9Q9C0c8I3pAWhtmjQ,autor,@belvettzapeta1251,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCPLW0HE3siElqCgXfgWxMqg,autor,@elizabethmonterroso7719,1,1,0.0016025641025641025,0.0,0.0016025641025641025,0.002550369803621533,False,-1
a:UCxhtlxPV8AYWaNNyU6S9H8Q,autor,@WilR-s8r,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UCvcu1kR8xMYy_I1Ty-2mV2Q,autor,@hashojea7348,3,4,0.004807692307692308,0.01876003210272873,0.09714049942594719,0.0040625010784999666,True,2
a:UCaKAjTW9MVub_clgr4DRYjQ,autor,@josecastillo4390,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCxff05WuyvwELNITi7bj7UA,autor,@markoherrera,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCZLG9qH0tUjNhEGFIUt0CYw,autor,@SoniaMarroquin-y6e,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCwgCc9Jd_gG-uLE_SY-FfPg,autor,@armindapenados2841,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCXSkL3ejZ8qWYyF_M7s_QKA,autor,@JacintaTzoy,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UChs3tU2BcKOT0CezykvAsGw,autor,@byronpontaza,1,3,0.0016025641025641025,0.0,0.12444385203706428,0.002754961213481608,False,0
a:UC6PvO1_k5lHKGdAPo5_C6TA,autor,@johnmejia992,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCwxoKK59nGCeBqB2sXfDBIw,autor,@vic-bonivideos,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCWaRixDdpgllTBf4V0jPnKQ,autor,@hectormaaz5523,1,2,0.0016025641025641025,0.0,0.07438186813186813,0.001823057915366934,False,3
a:UCkVtmkK07b2zaVVNssX4lOg,autor,@HectorElias-u2l,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCN6qbfPSzFtjhqUDZ3Cv3CQ,autor,@carlosmedranovelasquez6380,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC95PSMouTx2N5CbSq0hIyrQ,autor,@lisss1908,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCueV9cTyTDwgQSec1x2dYgA,autor,@fredydomingo7062,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UC5H8ASmMC9WrURmzeB4ySog,autor,@ManuelEdran,1,5,0.0016025641025641025,0.0,0.12444385203706428,0.0043365650421071916,False,0
a:UCHhHUjaMAZ8SiXdCUCj9DkQ,autor,@fredymendez1786,1,2,0.0016025641025641025,0.0,0.12444385203706428,0.001964159299168815,False,0
a:UCgvw7xIdGFupzpt1Y_BFkEA,autor,@fredygarcia9151,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCeDNEtI8_a42bZ47wJiJMwQ,autor,@EdgarcalderonCalderong,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCiOZX__1gahg1ypIj0_XG_w,autor,@mariogonzalezorellana8956,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCqCrvuoJpC-aVb0f4logQRQ,autor,@Lyrics_GT,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCld2stqxaVSk0QdGncM224A,autor,@sarahernandez3873,1,1,0.0016025641025641025,0.0,0.0036630036630036626,0.0016718267499018541,False,-1
a:UCpIdtvoFHVLGASGB5ySqIEA,autor,@VidalVillatoro-p4w,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCtiHFjFu7d5v2XxHnKFUYig,autor,@Paul-gf7ec,1,1,0.0016025641025641025,0.0,0.014835164835164835,0.001146836088320433,False,-1
a:UCQM2tCKRRytVDRxNUfCDqQQ,autor,@elioelias7267,1,1,0.0016025641025641025,0.0,0.0016025641025641025,0.002550369803621533,False,-1
a:UCWvntqPQx99k_Z_skWKqNSA,autor,@AntonioChiyal-x5s,1,1,0.0016025641025641025,0.0,0.07438186813186813,0.0011028066929550818,False,3
a:UCoGdCoJg2Lh0OX_jv6cG16g,autor,@Israel-u5i7i,1,2,0.0016025641025641025,0.0,0.07438186813186813,0.001823057915366934,False,3
a:UChgkn5Jt5tWKYMoEOuCjz3Q,autor,@pablochitay46,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
a:UCiC-Jn7wdgyQV4_Urk0DkWQ,autor,@pedroros6358,1,1,0.0016025641025641025,0.0,0.09772392584892585,0.0013444492893733805,False,1
a:UCQIdKuZ-OzuFqy0KjGrgesg,autor,@lyacausa,1,1,0.0016025641025641025,0.0,0.0028846153846153848,0.0017694426447595962,False,-1
a:UCXr8_5WtGeipe4haOoQDgyQ,autor,@amyherrera7352,1,1,0.0016025641025641025,0.0,0.12444385203706428,0.0011733573848560226,False,0
